web_scraper_order,web_scraper_start_url,nom,prix,adresse,image_lien-src
"1772354991-431","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot  Husky","390 000CFA","location_onMamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3833295_uploaded_image1_1660690344.jpg"
"1772354991-432","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot   Bichon","210 000CFA","location_onMamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3833288_uploaded_image1_1660689995.jpg"
"1772354991-433","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots","150 000CFA","location_onPoint E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3832175_uploaded_image1_1660649302.jpg"
"1772354991-434","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Bichons Maltais","360 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_3830263_uploaded_image1_1660511399.jpg"
"1772354991-435","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot pittbull mâle","Prix sur demande","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3828012_uploaded_image1_1660349111.jpg"
"1772354991-436","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Husky","Prix sur demande","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3828001_uploaded_image1_1660348421.jpg"
"1772354991-437","https://sn.coinafrique.com/categorie/chiens?page=6","Husky Sibérien","600 000CFA","location_onDiamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_3826391_uploaded_image1_1660255503.jpg"
"1772354991-438","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot bichon","250 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_3812064_uploaded_image1_1659491230.jpg"
"1772354991-439","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Berger Allemand","200 000CFA","location_onNgaparou, Sénégal","https://images.coinafrique.com/thumb_3807360_uploaded_image1_1659287153.jpg"
"1772354991-440","https://sn.coinafrique.com/categorie/chiens?page=6","Pit bull terrier","100 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3807116_uploaded_image1_1659270891.jpg"
"1772354991-441","https://sn.coinafrique.com/categorie/chiens?page=6","Chienne Husky","Prix sur demande","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3804084_uploaded_image1_1659043627.jpg"
"1772354991-442","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Samoyede","Prix sur demande","location_onFann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3799036_uploaded_image1_1658767159.jpg"
"1772354991-443","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot","100 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3798734_uploaded_image1_1658755588.jpg"
"1772354991-444","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots métisses","100 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3796617_uploaded_image1_1658586347.jpg"
"1772354991-445","https://sn.coinafrique.com/categorie/chiens?page=6","Chiens","100 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3796612_uploaded_image1_1658586124.jpg"
"1772354991-446","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots","200 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3795668_uploaded_image1_1658518847.jpg"
"1772354991-447","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots bulldog français","700 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3788228_uploaded_image1_1658070642.jpg"
"1772354991-448","https://sn.coinafrique.com/categorie/chiens?page=6","Pit Bull","200 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3783830_uploaded_image1_1657753881.jpg"
"1772354991-449","https://sn.coinafrique.com/categorie/chiens?page=6","Pitbull","200 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3782217_uploaded_image1_1657654646.jpg"
"1772354991-450","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot bichon maltais","150 000CFA","location_onGueule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_3778149_uploaded_image1_1657302373.jpg"
"1772354991-451","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot pitbull","125 000CFA","location_onMariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3765560_uploaded_image1_1656635723.jpg"
"1772354991-452","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3764064_uploaded_image1_1656548750.jpg"
"1772354991-453","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots métissés berger allemand","300 000CFA","location_onMbour, Sénégal","https://images.coinafrique.com/thumb_3763206_uploaded_image1_1656503598.jpg"
"1772354991-454","https://sn.coinafrique.com/categorie/chiens?page=6","Husky de Sibérie","350 000CFA","location_onMboro, Sénégal","https://images.coinafrique.com/thumb_3760923_uploaded_image1_1656352716.jpg"
"1772354991-455","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Boerboel","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3757511_uploaded_image2_1656113263.jpeg"
"1772354991-456","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Labrador","350 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3756515_uploaded_image1_1656067446.jpg"
"1772354994-457","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots berger allemand","180 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4315045_uploaded_image1_1690773274.jpg"
"1772354994-458","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Bichons","150 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4314748_uploaded_image1_1690747602.jpg"
"1772354994-459","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Malinois","200 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4312162_uploaded_image1_1690550986.jpg"
"1772354994-460","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot  Bichon nain","200 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4311860_uploaded_image1_1690537675.jpg"
"1772354994-461","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon","150 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4307889_uploaded_image1_1690298114.jpg"
"1772354994-462","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Cane Corso","400 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_4300394_uploaded_image1_1689770783.jpg"
"1772354994-463","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot  Berger Allemand","200 000CFA","location_onSaint Louis, Sénégal","https://images.coinafrique.com/thumb_4296542_uploaded_image1_1689515237.jpg"
"1772354994-464","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Cane Corso","350 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4295604_uploaded_image1_1689430034.jpg"
"1772354994-465","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots  Akita japonaise","850 000CFA","location_onFann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4294289_uploaded_image1_1689338730.jpg"
"1772354994-466","https://sn.coinafrique.com/categorie/chiens?page=5","Chiens Malinois","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4290173_uploaded_image1_1689087809.jpg"
"1772354994-467","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Labradors","650 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1772354994-468","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Husky's","250 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4284697_uploaded_image1_1688724399.jpg"
"1772354994-469","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Cane Corso","350 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4283254_uploaded_image1_1688639363.jpg"
"1772354994-470","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot croisé Husky / Berger Allemand","180 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4280738_uploaded_image2_1688487016.jpeg"
"1772354994-471","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Bichons","150 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4277694_uploaded_image1_1688305486.jpg"
"1772354994-472","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","260 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4277563_uploaded_image1_1688297196.jpg"
"1772354994-473","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon","150 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4268527_uploaded_image1_1687554867.jpg"
"1772354994-474","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4268216_uploaded_image1_1687536535.jpg"
"1772354994-475","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Berger Allemand","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4266819_uploaded_image1_1687451460.jpg"
"1772354994-476","https://sn.coinafrique.com/categorie/chiens?page=5","Chien berger Allemand","250 000CFA","location_onMamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_4263673_uploaded_image1_1687280336.jpg"
"1772354994-477","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Malinois","Prix sur demande","location_onSaly, Sénégal","https://images.coinafrique.com/thumb_4260253_uploaded_image1_1687017772.jpg"
"1772354994-478","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Labrador","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4257284_uploaded_image1_1686798764.jpg"
"1772354994-479","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot  Malinois","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4255782_uploaded_image3_1686731484.jpeg"
"1772354994-480","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots  Bergers australien","650 000CFA","location_onSaly, Sénégal","https://images.coinafrique.com/thumb_4242936_uploaded_image1_1685941455.jpg"
"1772354994-481","https://sn.coinafrique.com/categorie/chiens?page=5","Chien  Rottweiler","350 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4242529_uploaded_image1_1685899419.jpg"
"1772354994-482","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Pitbull","Prix sur demande","location_onHLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4240673_uploaded_image1_1685739306.jpg"
"1772354994-483","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots malinois","220 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_4235508_uploaded_image1_1685447149.jpg"
"1772354994-484","https://sn.coinafrique.com/categorie/chiens?page=5","Chien","150 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4227862_uploaded_image1_1684881837.jpg"
"1772354994-485","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Pitbull","100 000CFA","location_onOuest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4226576_uploaded_image1_1684815976.jpg"
"1772354994-486","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Berger allemand","350 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4221634_uploaded_image1_1684441608.jpg"
"1772354994-487","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon Maltais","190 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4220294_uploaded_image1_1684360783.jpg"
"1772354994-488","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","125 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4220216_uploaded_image1_1684354056.jpg"
"1772354994-489","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Pitbulls","190 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4219520_uploaded_image2_1684323670.jpeg"
"1772354994-490","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Pitbull","130 000CFA","location_onOuest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4219240_uploaded_image1_1684312262.jpg"
"1772354994-491","https://sn.coinafrique.com/categorie/chiens?page=5","Chien","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4216138_uploaded_image1_1684103109.jpg"
"1772354994-492","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots berger allemand","175 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4209184_uploaded_image1_1683653649.jpg"
"1772354994-493","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Belge","250 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4206429_uploaded_image1_1683473426.jpg"
"1772354994-494","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","150 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4206427_uploaded_image1_1683473206.jpg"
"1772354994-495","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Caniches","150 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4206419_uploaded_image1_1683473050.jpg"
"1772354994-496","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot  Allemand","600 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4204043_uploaded_image1_1683299075.jpg"
"1772354994-497","https://sn.coinafrique.com/categorie/chiens?page=5","Chiens Berger Allemand","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4203333_uploaded_image1_1683276634.jpg"
"1772354994-498","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4203328_uploaded_image1_1683276531.jpg"
"1772354994-499","https://sn.coinafrique.com/categorie/chiens?page=5","Chien","300 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4198141_uploaded_image1_1683020218.jpg"
"1772354994-500","https://sn.coinafrique.com/categorie/chiens?page=5","Chienne malinois","300 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4192516_uploaded_image1_1682602073.jpg"
"1772354994-501","https://sn.coinafrique.com/categorie/chiens?page=5","Chienne malinoise","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4191047_uploaded_image1_1682510654.jpg"
"1772354994-502","https://sn.coinafrique.com/categorie/chiens?page=5","Chiens","150 000CFA","location_onLac rose, Sénégal","https://images.coinafrique.com/thumb_4190505_uploaded_image1_1682468019.jpg"
"1772354994-503","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot berger malinois","130 000CFA","location_onMariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4189681_uploaded_image1_1682428415.jpg"
"1772354994-504","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Malinois","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4186380_uploaded_image1_1682164639.jpg"
"1772354994-505","https://sn.coinafrique.com/categorie/chiens?page=5","Chiens Labrador","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4186378_uploaded_image2_1682164251.jpeg"
"1772354994-506","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Malinois","200 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_4186165_uploaded_image1_1682151351.jpg"
"1772354994-507","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot pitbull","100 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4180447_uploaded_image1_1681745968.jpg"
"1772354994-508","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon Maltais","100 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4178317_uploaded_image1_1681583921.jpg"
"1772354994-509","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots bergers allemands","200 000CFA","location_onSaly, Sénégal","https://images.coinafrique.com/thumb_4176841_uploaded_image1_1681482623.jpg"
"1772354994-510","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot","150 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4174428_uploaded_image1_1681336910.jpg"
"1772354994-511","https://sn.coinafrique.com/categorie/chiens?page=5","Chiens berger allemand","200 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_4172538_uploaded_image1_1681227060.jpg"
"1772354994-512","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Berger allemand","Prix sur demande","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4171222_uploaded_image1_1681149812.jpg"
"1772354994-513","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot  Caniche","300 000CFA","location_onNgor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4169389_uploaded_image1_1681006575.jpg"
"1772354994-514","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots labrador","400 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_4167214_uploaded_image1_1680870219.jpg"
"1772354994-515","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon","150CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4165184_uploaded_image1_1680766831.jpg"
"1772354994-516","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots  Malinois","200 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4162884_uploaded_image1_1680632930.jpg"
"1772354994-517","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots  Malinois","350 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4159449_uploaded_image1_1680456128.jpg"
"1772354994-518","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Malinois","150 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_4158059_uploaded_image1_1680361437.jpg"
"1772354994-519","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots","120 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4149988_uploaded_image1_1679859740.jpg"
"1772354994-520","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4149942_uploaded_image1_1679856856.jpg"
"1772354994-521","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Jack russell","175 000CFA","location_onMariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4142083_uploaded_image1_1679347655.jpg"
"1772354994-522","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Labrador","750 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4141864_uploaded_image1_1679336408.jpg"
"1772354994-523","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Berger Allemand","125 000CFA","location_onDiamniadio, Sénégal","https://images.coinafrique.com/thumb_4141061_uploaded_image1_1679304713.jpg"
"1772354994-524","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon","70 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4137626_uploaded_image2_1679009249.jpeg"
"1772354994-525","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots berger allemand","150 000CFA","location_onDiamniadio, Sénégal","https://images.coinafrique.com/thumb_4135756_uploaded_image1_1678898624.jpg"
"1772354994-526","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Mal Bichon","250CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4134271_uploaded_image1_1678817547.jpg"
"1772354994-527","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Allemand","100 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_4131053_uploaded_image1_1678627815.jpg"
"1772354994-528","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot  berger","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4130159_uploaded_image1_1678548295.jpg"
"1772354994-529","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots malinois","280 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4126440_uploaded_image1_1678350608.jpg"
"1772354994-530","https://sn.coinafrique.com/categorie/chiens?page=5","Chienne Golden Retriever","700 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4126336_uploaded_image1_1678330762.jpg"
"1772354994-531","https://sn.coinafrique.com/categorie/chiens?page=5","Chienne Labrador","650 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4126334_uploaded_image1_1678330605.jpg"
"1772354994-532","https://sn.coinafrique.com/categorie/chiens?page=5","Chiens Rottweiler","1 350 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4126333_uploaded_image1_1678330232.jpg"
"1772354994-533","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bichon Maltais","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4125861_uploaded_image1_1678300191.jpg"
"1772354994-534","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger allemand","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4125859_uploaded_image1_1678300077.jpg"
"1772354994-535","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Bichon","150 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4124637_uploaded_image1_1678229133.jpg"
"1772354994-536","https://sn.coinafrique.com/categorie/chiens?page=5","Chien berger allemand","140 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4121621_uploaded_image1_1678058765.jpg"
"1772354994-537","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot bichon maltais","130 000CFA","location_onGrand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4118672_uploaded_image1_1677860063.jpg"
"1772354994-538","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots malinois","280 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4118286_uploaded_image1_1677846223.jpg"
"1772354994-539","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Caniche bichon","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4117078_uploaded_image1_1677779647.jpg"
"1772354994-540","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot mâle bichon","100 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4108812_uploaded_image1_1677276973.jpg"
"1772354997-541","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Allemand","150 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4670652_uploaded_image1_1712025834.jpg"
"1772354997-542","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Malinois","250 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_4667946_uploaded_image1_1711887848.jpg"
"1772354997-543","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Boerbull","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4664453_uploaded_image1_1711641058.jpg"
"1772354997-544","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Boerbull","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4664447_uploaded_image1_1711640943.jpg"
"1772354997-545","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Allemand","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4660990_uploaded_image1_1711470133.jpg"
"1772354997-546","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Allemand","160 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4659440_uploaded_image1_1711400521.jpg"
"1772354997-547","https://sn.coinafrique.com/categorie/chiens?page=4","Chien Berger allemand","175 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4657472_uploaded_image1_1711294709.jpg"
"1772354997-548","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Allemand","Prix sur demande","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_4653887_uploaded_image1_1711074324.jpg"
"1772354997-549","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Golden Retriever","650 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4652247_uploaded_image1_1710993916.jpg"
"1772354997-550","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Allemand mâle","180 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4636694_uploaded_image1_1710171190.jpg"
"1772354997-551","https://sn.coinafrique.com/categorie/chiens?page=4","Caniche","200 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4634226_uploaded_image1_1710001956.jpg"
"1772354997-552","https://sn.coinafrique.com/categorie/chiens?page=4","Chien Berger Femelle adulte","500 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4630010_uploaded_image1_1709800534.jpg"
"1772354997-553","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Malinois","300 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4618143_uploaded_image1_1709220344.jpg"
"1772354997-554","https://sn.coinafrique.com/categorie/chiens?page=4","Bichon","150 000CFA","location_onMariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4611544_uploaded_image1_1708894607.jpg"
"1772354997-555","https://sn.coinafrique.com/categorie/chiens?page=4","Chien Berger Allemand","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4609624_uploaded_image1_1708767944.jpg"
"1772354997-556","https://sn.coinafrique.com/categorie/chiens?page=4","Chien Boerboel","275 000CFA","location_onDiamniadio, Sénégal","https://images.coinafrique.com/thumb_4607340_uploaded_image1_1708639477.jpg"
"1772354997-557","https://sn.coinafrique.com/categorie/chiens?page=4","Chiens boerbulls","Prix sur demande","location_onDiamniadio, Sénégal","https://images.coinafrique.com/thumb_4606579_uploaded_image1_1708609223.jpg"
"1772354997-558","https://sn.coinafrique.com/categorie/chiens?page=4","Chiens berger allemand","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4604923_uploaded_image1_1708530320.jpg"
"1772354997-559","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Bichon","100 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4595120_uploaded_image1_1708002349.jpg"
"1772354997-560","https://sn.coinafrique.com/categorie/chiens?page=4","Bichon maltais femelle","130 000CFA","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4583262_uploaded_image1_1707324718.jpg"
"1772354997-561","https://sn.coinafrique.com/categorie/chiens?page=4","Chien Boerboel","250CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4580660_uploaded_image1_1707214130.jpg"
"1772354997-562","https://sn.coinafrique.com/categorie/chiens?page=4","Chien American Bully","Prix sur demande","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4579870_uploaded_image1_1707162831.jpg"
"1772354997-563","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Allemand","150 000CFA","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4578293_uploaded_image1_1707081785.jpg"
